날짜,기준금리,CD(91일),KOFR(공시RFR),"무담보콜금리(1일, 전체거래)",경상수지(계절조정)
2011-03-11,3.0,3.39,,2.97,-1534.3
2011-03-12,3.0,,,,-1534.3
2011-03-13,3.0,,,,-1534.3
2011-03-14,3.0,3.39,,2.96,-1534.3
2011-03-15,3.0,3.39,,2.99,-1534.3
2011-03-16,3.0,3.39,,3.0,-1534.3
2011-03-17,3.0,3.39,,2.99,-1534.3
2011-03-18,3.0,3.39,,2.99,-1534.3
2011-03-19,3.0,,,,-1534.3
2011-03-20,3.0,,,,-1534.3
2011-03-21,3.0,3.39,,2.99,-1534.3
2011-03-22,3.0,3.39,,3.01,-1534.3
2011-03-23,3.0,3.39,,3.02,-1534.3
2011-03-24,3.0,3.39,,3.0,-1534.3
2011-03-25,3.0,3.39,,2.99,-1534.3
2011-03-26,3.0,,,,-1534.3
2011-03-27,3.0,,,,-1534.3
2011-03-28,3.0,3.39,,2.99,-1534.3
2011-03-29,3.0,3.39,,2.98,-1534.3
2011-03-30,3.0,3.39,,2.98,-1534.3
2011-03-31,3.0,3.39,,2.99,-1534.3
2011-04-01,3.0,3.39,,2.98,-419.0
2011-04-02,3.0,,,,-419.0
2011-04-03,3.0,,,,-419.0
2011-04-04,3.0,3.39,,2.99,-419.0
2011-04-05,3.0,3.39,,3.03,-419.0
2011-04-06,3.0,3.39,,3.04,-419.0
2011-04-07,3.0,3.39,,3.01,-419.0
2011-04-08,3.0,3.39,,3.01,-419.0
2011-04-09,3.0,,,,-419.0
2011-04-10,3.0,,,,-419.0
2011-04-11,3.0,3.4,,3.01,-419.0
2011-04-12,3.0,3.4,,3.0,-419.0
2011-04-13,3.0,3.4,,3.01,-419.0
2011-04-14,3.0,3.4,,3.01,-419.0
2011-04-15,3.0,3.4,,3.01,-419.0
2011-04-16,3.0,,,,-419.0
2011-04-17,3.0,,,,-419.0
2011-04-18,3.0,3.4,,3.0,-419.0
2011-04-19,3.0,3.4,,3.03,-419.0
2011-04-20,3.0,3.4,,3.04,-419.0
2011-04-21,3.0,3.4,,3.02,-419.0
2011-04-22,3.0,3.41,,3.02,-419.0
2011-04-23,3.0,,,,-419.0
2011-04-24,3.0,,,,-419.0
2011-04-25,3.0,3.41,,3.02,-419.0
2011-04-26,3.0,3.42,,3.02,-419.0
2011-04-27,3.0,3.42,,3.01,-419.0
2011-04-28,3.0,3.42,,3.01,-419.0
2011-04-29,3.0,3.42,,3.02,-419.0
2011-04-30,3.0,,,,-419.0
2011-05-01,3.0,,,,-2576.5
2011-05-02,3.0,3.43,,3.01,-2576.5
2011-05-03,3.0,3.46,,3.01,-2576.5
2011-05-04,3.0,3.46,,3.01,-2576.5
2011-05-05,3.0,,,,-2576.5
2011-05-06,3.0,3.46,,3.01,-2576.5
2011-05-07,3.0,,,,-2576.5
2011-05-08,3.0,,,,-2576.5
2011-05-09,3.0,3.46,,3.05,-2576.5
2011-05-10,3.0,,,,-2576.5
2011-05-11,3.0,3.46,,3.03,-2576.5
2011-05-12,3.0,3.46,,3.02,-2576.5
2011-05-13,3.0,3.46,,3.02,-2576.5
2011-05-14,3.0,,,,-2576.5
2011-05-15,3.0,,,,-2576.5
2011-05-16,3.0,3.46,,3.03,-2576.5
2011-05-17,3.0,3.46,,3.03,-2576.5
2011-05-18,3.0,3.46,,3.03,-2576.5
2011-05-19,3.0,3.46,,3.02,-2576.5
2011-05-20,3.0,3.46,,3.02,-2576.5
2011-05-21,3.0,,,,-2576.5
2011-05-22,3.0,,,,-2576.5
2011-05-23,3.0,3.46,,3.02,-2576.5
2011-05-24,3.0,3.46,,3.06,-2576.5
2011-05-25,3.0,3.46,,3.05,-2576.5
2011-05-26,3.0,3.46,,3.02,-2576.5
2011-05-27,3.0,3.46,,3.03,-2576.5
2011-05-28,3.0,,,,-2576.5
2011-05-29,3.0,,,,-2576.5
2011-05-30,3.0,3.46,,3.03,-2576.5
2011-05-31,3.0,3.46,,3.03,-2576.5
2011-06-01,3.0,3.46,,3.02,871.9
2011-06-02,3.0,3.46,,3.02,871.9
2011-06-03,3.0,3.46,,3.0,871.9
2011-06-04,3.0,,,,871.9
2011-06-05,3.0,,,,871.9
2011-06-06,3.0,,,,871.9
2011-06-07,3.0,3.46,,3.04,871.9
2011-06-08,3.0,3.46,,3.01,871.9
2011-06-09,3.0,3.46,,3.02,871.9
2011-06-10,3.25,3.56,,3.26,871.9
2011-06-11,3.25,,,,871.9
2011-06-12,3.25,,,,871.9
2011-06-13,3.25,3.56,,3.26,871.9
2011-06-14,3.25,3.56,,3.27,871.9
2011-06-15,3.25,3.56,,3.26,871.9
2011-06-16,3.25,3.56,,3.26,871.9
2011-06-17,3.25,3.56,,3.26,871.9
2011-06-18,3.25,,,,871.9
2011-06-19,3.25,,,,871.9
2011-06-20,3.25,3.56,,3.26,871.9
2011-06-21,3.25,3.56,,3.29,871.9
2011-06-22,3.25,3.56,,3.29,871.9
2011-06-23,3.25,3.56,,3.26,871.9
2011-06-24,3.25,3.56,,3.26,871.9
2011-06-25,3.25,,,,871.9
2011-06-26,3.25,,,,871.9
2011-06-27,3.25,3.56,,3.26,871.9
2011-06-28,3.25,3.57,,3.26,871.9
2011-06-29,3.25,3.57,,3.26,871.9
2011-06-30,3.25,3.57,,3.28,871.9
2011-07-01,3.25,3.57,,3.26,2165.6
2011-07-02,3.25,,,,2165.6
2011-07-03,3.25,,,,2165.6
2011-07-04,3.25,3.57,,3.26,2165.6
2011-07-05,3.25,3.58,,3.3,2165.6
2011-07-06,3.25,3.58,,3.27,2165.6
2011-07-07,3.25,3.59,,3.26,2165.6
2011-07-08,3.25,3.59,,3.26,2165.6
2011-07-09,3.25,,,,2165.6
2011-07-10,3.25,,,,2165.6
2011-07-11,3.25,3.59,,3.26,2165.6
2011-07-12,3.25,3.59,,3.26,2165.6
2011-07-13,3.25,3.59,,3.26,2165.6
2011-07-14,3.25,3.59,,3.27,2165.6
2011-07-15,3.25,3.59,,3.26,2165.6
2011-07-16,3.25,,,,2165.6
2011-07-17,3.25,,,,2165.6
2011-07-18,3.25,3.59,,3.26,2165.6
2011-07-19,3.25,3.59,,3.26,2165.6
2011-07-20,3.25,3.59,,3.27,2165.6
2011-07-21,3.25,3.59,,3.26,2165.6
2011-07-22,3.25,3.59,,3.26,2165.6
2011-07-23,3.25,,,,2165.6
2011-07-24,3.25,,,,2165.6
2011-07-25,3.25,3.59,,3.26,2165.6
2011-07-26,3.25,3.59,,3.26,2165.6
2011-07-27,3.25,3.59,,3.26,2165.6
2011-07-28,3.25,3.59,,3.26,2165.6
2011-07-29,3.25,3.59,,3.27,2165.6
2011-07-30,3.25,,,,2165.6
2011-07-31,3.25,,,,2165.6
2011-08-01,3.25,3.59,,3.26,5013.7
2011-08-02,3.25,3.59,,3.26,5013.7
2011-08-03,3.25,3.59,,3.25,5013.7
2011-08-04,3.25,3.59,,3.25,5013.7
2011-08-05,3.25,3.59,,3.26,5013.7
2011-08-06,3.25,,,,5013.7
2011-08-07,3.25,,,,5013.7
2011-08-08,3.25,3.59,,3.25,5013.7
2011-08-09,3.25,3.59,,3.31,5013.7
2011-08-10,3.25,3.59,,3.29,5013.7
2011-08-11,3.25,3.59,,3.25,5013.7
2011-08-12,3.25,3.59,,3.24,5013.7
2011-08-13,3.25,,,,5013.7
2011-08-14,3.25,,,,5013.7
2011-08-15,3.25,,,,5013.7
2011-08-16,3.25,3.59,,3.22,5013.7
2011-08-17,3.25,3.59,,3.2,5013.7
2011-08-18,3.25,3.59,,3.22,5013.7
2011-08-19,3.25,3.59,,3.23,5013.7
2011-08-20,3.25,,,,5013.7
2011-08-21,3.25,,,,5013.7
2011-08-22,3.25,3.59,,3.2,5013.7
2011-08-23,3.25,3.59,,3.25,5013.7
2011-08-24,3.25,3.59,,3.26,5013.7
2011-08-25,3.25,3.59,,3.26,5013.7
2011-08-26,3.25,3.59,,3.26,5013.7
2011-08-27,3.25,,,,5013.7
2011-08-28,3.25,,,,5013.7
2011-08-29,3.25,3.59,,3.26,5013.7
2011-08-30,3.25,3.59,,3.26,5013.7
2011-08-31,3.25,3.59,,3.27,5013.7
2011-09-01,3.25,3.59,,3.26,3068.0
2011-09-02,3.25,3.59,,3.26,3068.0
2011-09-03,3.25,,,,3068.0
2011-09-04,3.25,,,,3068.0
2011-09-05,3.25,3.58,,3.26,3068.0
2011-09-06,3.25,3.58,,3.25,3068.0
2011-09-07,3.25,3.58,,3.23,3068.0
2011-09-08,3.25,3.58,,3.27,3068.0
2011-09-09,3.25,3.58,,3.25,3068.0
2011-09-10,3.25,,,,3068.0
2011-09-11,3.25,,,,3068.0
2011-09-12,3.25,,,,3068.0
2011-09-13,3.25,,,,3068.0
2011-09-14,3.25,3.58,,3.26,3068.0
2011-09-15,3.25,3.58,,3.26,3068.0
2011-09-16,3.25,3.58,,3.25,3068.0
2011-09-17,3.25,,,,3068.0
2011-09-18,3.25,,,,3068.0
2011-09-19,3.25,3.58,,3.24,3068.0
2011-09-20,3.25,3.58,,3.27,3068.0
2011-09-21,3.25,3.58,,3.28,3068.0
2011-09-22,3.25,3.58,,3.25,3068.0
2011-09-23,3.25,3.58,,3.23,3068.0
2011-09-24,3.25,,,,3068.0
2011-09-25,3.25,,,,3068.0
2011-09-26,3.25,3.58,,3.24,3068.0
2011-09-27,3.25,3.58,,3.24,3068.0
2011-09-28,3.25,3.58,,3.26,3068.0
2011-09-29,3.25,3.58,,3.26,3068.0
2011-09-30,3.25,3.58,,3.28,3068.0
2011-10-01,3.25,,,,308.6
2011-10-02,3.25,,,,308.6
2011-10-03,3.25,,,,308.6
2011-10-04,3.25,3.58,,3.25,308.6
2011-10-05,3.25,3.58,,3.23,308.6
2011-10-06,3.25,3.58,,3.25,308.6
2011-10-07,3.25,3.58,,3.25,308.6
2011-10-08,3.25,,,,308.6
2011-10-09,3.25,,,,308.6
2011-10-10,3.25,3.58,,3.25,308.6
2011-10-11,3.25,3.58,,3.24,308.6
2011-10-12,3.25,3.58,,3.24,308.6
2011-10-13,3.25,3.58,,3.24,308.6
2011-10-14,3.25,3.58,,3.24,308.6
2011-10-15,3.25,,,,308.6
2011-10-16,3.25,,,,308.6
2011-10-17,3.25,3.58,,3.22,308.6
2011-10-18,3.25,3.57,,3.27,308.6
2011-10-19,3.25,3.57,,3.26,308.6
2011-10-20,3.25,3.57,,3.25,308.6
2011-10-21,3.25,3.57,,3.23,308.6
2011-10-22,3.25,,,,308.6
2011-10-23,3.25,,,,308.6
2011-10-24,3.25,3.57,,3.24,308.6
2011-10-25,3.25,3.57,,3.24,308.6
2011-10-26,3.25,3.57,,3.23,308.6
2011-10-27,3.25,3.57,,3.23,308.6
2011-10-28,3.25,3.57,,3.23,308.6
2011-10-29,3.25,,,,308.6
2011-10-30,3.25,,,,308.6
2011-10-31,3.25,3.57,,3.26,308.6
2011-11-01,3.25,3.57,,3.25,4823.1
2011-11-02,3.25,3.57,,3.25,4823.1
2011-11-03,3.25,3.57,,3.25,4823.1
2011-11-04,3.25,3.57,,3.25,4823.1
2011-11-05,3.25,,,,4823.1
2011-11-06,3.25,,,,4823.1
2011-11-07,3.25,3.57,,3.26,4823.1
2011-11-08,3.25,3.57,,3.27,4823.1
2011-11-09,3.25,3.57,,3.28,4823.1
2011-11-10,3.25,3.57,,3.26,4823.1
2011-11-11,3.25,3.57,,3.25,4823.1
2011-11-12,3.25,,,,4823.1
2011-11-13,3.25,,,,4823.1
2011-11-14,3.25,3.57,,3.25,4823.1
2011-11-15,3.25,3.57,,3.26,4823.1
2011-11-16,3.25,3.57,,3.26,4823.1
2011-11-17,3.25,3.55,,3.26,4823.1
2011-11-18,3.25,3.55,,3.26,4823.1
2011-11-19,3.25,,,,4823.1
2011-11-20,3.25,,,,4823.1
2011-11-21,3.25,3.55,,3.26,4823.1
2011-11-22,3.25,3.55,,3.27,4823.1
2011-11-23,3.25,3.55,,3.26,4823.1
2011-11-24,3.25,3.55,,3.26,4823.1
2011-11-25,3.25,3.55,,3.26,4823.1
2011-11-26,3.25,,,,4823.1
2011-11-27,3.25,,,,4823.1
2011-11-28,3.25,3.55,,3.26,4823.1
2011-11-29,3.25,3.55,,3.25,4823.1
2011-11-30,3.25,3.55,,3.27,4823.1
2011-12-01,3.25,3.55,,3.26,2457.1
2011-12-02,3.25,3.55,,3.25,2457.1
2011-12-03,3.25,,,,2457.1
2011-12-04,3.25,,,,2457.1
2011-12-05,3.25,3.55,,3.25,2457.1
2011-12-06,3.25,3.55,,3.27,2457.1
2011-12-07,3.25,3.55,,3.26,2457.1
2011-12-08,3.25,3.55,,3.26,2457.1
2011-12-09,3.25,3.55,,3.25,2457.1
2011-12-10,3.25,,,,2457.1
2011-12-11,3.25,,,,2457.1
2011-12-12,3.25,3.55,,3.26,2457.1
2011-12-13,3.25,3.55,,3.26,2457.1
2011-12-14,3.25,3.55,,3.25,2457.1
2011-12-15,3.25,3.55,,3.26,2457.1
2011-12-16,3.25,3.55,,3.25,2457.1
2011-12-17,3.25,,,,2457.1
2011-12-18,3.25,,,,2457.1
2011-12-19,3.25,3.55,,3.26,2457.1
2011-12-20,3.25,3.55,,3.28,2457.1
2011-12-21,3.25,3.55,,3.3,2457.1
2011-12-22,3.25,3.55,,3.26,2457.1
2011-12-23,3.25,3.55,,3.26,2457.1
2011-12-24,3.25,,,,2457.1
2011-12-25,3.25,,,,2457.1
2011-12-26,3.25,3.55,,3.26,2457.1
2011-12-27,3.25,3.55,,3.26,2457.1
2011-12-28,3.25,3.55,,3.28,2457.1
2011-12-29,3.25,3.55,,3.27,2457.1
2011-12-30,3.25,3.55,,3.29,2457.1
2011-12-31,3.25,,,,2457.1
2012-01-01,3.25,,,,1713.7
2012-01-02,3.25,3.56,,3.25,1713.7
2012-01-03,3.25,3.56,,3.25,1713.7
2012-01-04,3.25,3.56,,3.24,1713.7
2012-01-05,3.25,3.56,,3.25,1713.7
2012-01-06,3.25,3.56,,3.25,1713.7
2012-01-07,3.25,,,,1713.7
2012-01-08,3.25,,,,1713.7
2012-01-09,3.25,3.56,,3.25,1713.7
2012-01-10,3.25,3.56,,3.28,1713.7
2012-01-11,3.25,3.56,,3.28,1713.7
2012-01-12,3.25,3.56,,3.25,1713.7
2012-01-13,3.25,3.56,,3.25,1713.7
2012-01-14,3.25,,,,1713.7
2012-01-15,3.25,,,,1713.7
2012-01-16,3.25,3.56,,3.26,1713.7
2012-01-17,3.25,3.56,,3.26,1713.7
2012-01-18,3.25,3.55,,3.26,1713.7
2012-01-19,3.25,3.54,,3.27,1713.7
2012-01-20,3.25,3.54,,3.27,1713.7
2012-01-21,3.25,,,,1713.7
2012-01-22,3.25,,,,1713.7
2012-01-23,3.25,,,,1713.7
2012-01-24,3.25,,,,1713.7
2012-01-25,3.25,3.54,,3.23,1713.7
2012-01-26,3.25,3.54,,3.26,1713.7
2012-01-27,3.25,3.54,,3.26,1713.7
2012-01-28,3.25,,,,1713.7
2012-01-29,3.25,,,,1713.7
2012-01-30,3.25,3.54,,3.27,1713.7
2012-01-31,3.25,3.54,,3.27,1713.7
2012-02-01,3.25,3.54,,3.26,-2659.1
2012-02-02,3.25,3.54,,3.25,-2659.1
2012-02-03,3.25,3.53,,3.25,-2659.1
2012-02-04,3.25,,,,-2659.1
2012-02-05,3.25,,,,-2659.1
2012-02-06,3.25,3.53,,3.24,-2659.1
2012-02-07,3.25,3.53,,3.28,-2659.1
2012-02-08,3.25,3.53,,3.27,-2659.1
2012-02-09,3.25,3.52,,3.25,-2659.1
2012-02-10,3.25,3.52,,3.25,-2659.1
2012-02-11,3.25,,,,-2659.1
2012-02-12,3.25,,,,-2659.1
2012-02-13,3.25,3.52,,3.25,-2659.1
2012-02-14,3.25,3.52,,3.25,-2659.1
2012-02-15,3.25,3.52,,3.25,-2659.1
2012-02-16,3.25,3.52,,3.25,-2659.1
2012-02-17,3.25,3.52,,3.25,-2659.1
2012-02-18,3.25,,,,-2659.1
2012-02-19,3.25,,,,-2659.1
2012-02-20,3.25,3.52,,3.26,-2659.1
2012-02-21,3.25,3.52,,3.25,-2659.1
2012-02-22,3.25,3.52,,3.25,-2659.1
2012-02-23,3.25,3.52,,3.25,-2659.1
2012-02-24,3.25,3.52,,3.25,-2659.1
2012-02-25,3.25,,,,-2659.1
2012-02-26,3.25,,,,-2659.1
2012-02-27,3.25,3.52,,3.25,-2659.1
2012-02-28,3.25,3.53,,3.25,-2659.1
2012-02-29,3.25,3.54,,3.26,-2659.1
2012-03-01,3.25,,,,4726.7
2012-03-02,3.25,3.54,,3.25,4726.7
2012-03-03,3.25,,,,4726.7
2012-03-04,3.25,,,,4726.7
2012-03-05,3.25,3.54,,3.24,4726.7
2012-03-06,3.25,3.54,,3.25,4726.7
2012-03-07,3.25,3.54,,3.22,4726.7
2012-03-08,3.25,3.54,,3.26,4726.7
2012-03-09,3.25,3.54,,3.25,4726.7
2012-03-10,3.25,,,,4726.7
2012-03-11,3.25,,,,4726.7
2012-03-12,3.25,3.54,,3.25,4726.7
2012-03-13,3.25,3.54,,3.25,4726.7
2012-03-14,3.25,3.54,,3.25,4726.7
2012-03-15,3.25,3.54,,3.25,4726.7
2012-03-16,3.25,3.54,,3.25,4726.7
2012-03-17,3.25,,,,4726.7
2012-03-18,3.25,,,,4726.7
2012-03-19,3.25,3.54,,3.25,4726.7
2012-03-20,3.25,3.54,,3.25,4726.7
2012-03-21,3.25,3.54,,3.25,4726.7
2012-03-22,3.25,3.54,,3.25,4726.7
2012-03-23,3.25,3.54,,3.25,4726.7
2012-03-24,3.25,,,,4726.7
2012-03-25,3.25,,,,4726.7
2012-03-26,3.25,3.55,,3.25,4726.7
2012-03-27,3.25,3.55,,3.25,4726.7
2012-03-28,3.25,3.55,,3.24,4726.7
2012-03-29,3.25,3.55,,3.23,4726.7
2012-03-30,3.25,3.55,,3.24,4726.7
2012-03-31,3.25,,,,4726.7
2012-04-01,3.25,,,,515.3
2012-04-02,3.25,3.55,,3.24,515.3
2012-04-03,3.25,3.55,,3.24,515.3
2012-04-04,3.25,3.55,,3.22,515.3
2012-04-05,3.25,3.55,,3.24,515.3
2012-04-06,3.25,3.55,,3.27,515.3
2012-04-07,3.25,,,,515.3
2012-04-08,3.25,,,,515.3
2012-04-09,3.25,3.54,,3.25,515.3
2012-04-10,3.25,3.54,,3.23,515.3
2012-04-11,3.25,,,,515.3
2012-04-12,3.25,3.54,,3.24,515.3
2012-04-13,3.25,3.54,,3.24,515.3
2012-04-14,3.25,,,,515.3
2012-04-15,3.25,,,,515.3
2012-04-16,3.25,3.54,,3.24,515.3
2012-04-17,3.25,3.54,,3.24,515.3
2012-04-18,3.25,3.54,,3.24,515.3
2012-04-19,3.25,3.54,,3.24,515.3
2012-04-20,3.25,3.54,,3.25,515.3
2012-04-21,3.25,,,,515.3
2012-04-22,3.25,,,,515.3
2012-04-23,3.25,3.54,,3.25,515.3
2012-04-24,3.25,3.54,,3.26,515.3
2012-04-25,3.25,3.54,,3.26,515.3
2012-04-26,3.25,3.54,,3.26,515.3
2012-04-27,3.25,3.54,,3.26,515.3
2012-04-28,3.25,,,,515.3
2012-04-29,3.25,,,,515.3
2012-04-30,3.25,3.54,,3.26,515.3
2012-05-01,3.25,,,,4450.1
2012-05-02,3.25,3.54,,3.25,4450.1
2012-05-03,3.25,3.54,,3.25,4450.1
2012-05-04,3.25,3.54,,3.24,4450.1
2012-05-05,3.25,,,,4450.1
2012-05-06,3.25,,,,4450.1
2012-05-07,3.25,3.54,,3.24,4450.1
2012-05-08,3.25,3.54,,3.29,4450.1
2012-05-09,3.25,3.54,,3.28,4450.1
2012-05-10,3.25,3.54,,3.26,4450.1
2012-05-11,3.25,3.54,,3.25,4450.1
2012-05-12,3.25,,,,4450.1
2012-05-13,3.25,,,,4450.1
2012-05-14,3.25,3.54,,3.26,4450.1
2012-05-15,3.25,3.54,,3.26,4450.1
2012-05-16,3.25,3.54,,3.26,4450.1
2012-05-17,3.25,3.54,,3.26,4450.1
2012-05-18,3.25,3.54,,3.26,4450.1
2012-05-19,3.25,,,,4450.1
2012-05-20,3.25,,,,4450.1
2012-05-21,3.25,3.54,,3.26,4450.1
2012-05-22,3.25,3.54,,3.26,4450.1
2012-05-23,3.25,3.54,,3.26,4450.1
2012-05-24,3.25,3.54,,3.26,4450.1
2012-05-25,3.25,3.54,,3.26,4450.1
2012-05-26,3.25,,,,4450.1
2012-05-27,3.25,,,,4450.1
2012-05-28,3.25,,,,4450.1
2012-05-29,3.25,3.54,,3.26,4450.1
2012-05-30,3.25,3.54,,3.26,4450.1
2012-05-31,3.25,3.54,,3.27,4450.1
2012-06-01,3.25,3.54,,3.25,5635.3
2012-06-02,3.25,,,,5635.3
2012-06-03,3.25,,,,5635.3
2012-06-04,3.25,3.54,,3.27,5635.3
2012-06-05,3.25,3.54,,3.27,5635.3
2012-06-06,3.25,,,,5635.3
2012-06-07,3.25,3.54,,3.26,5635.3
2012-06-08,3.25,3.54,,3.26,5635.3
2012-06-09,3.25,,,,5635.3
2012-06-10,3.25,,,,5635.3
2012-06-11,3.25,3.54,,3.26,5635.3
2012-06-12,3.25,3.54,,3.26,5635.3
2012-06-13,3.25,3.54,,3.26,5635.3
2012-06-14,3.25,3.54,,3.26,5635.3
2012-06-15,3.25,3.54,,3.26,5635.3
2012-06-16,3.25,,,,5635.3
2012-06-17,3.25,,,,5635.3
2012-06-18,3.25,3.54,,3.26,5635.3
2012-06-19,3.25,3.54,,3.25,5635.3
2012-06-20,3.25,3.54,,3.26,5635.3
2012-06-21,3.25,3.54,,3.26,5635.3
2012-06-22,3.25,3.54,,3.26,5635.3
2012-06-23,3.25,,,,5635.3
2012-06-24,3.25,,,,5635.3
2012-06-25,3.25,3.54,,3.25,5635.3
2012-06-26,3.25,3.54,,3.25,5635.3
2012-06-27,3.25,3.54,,3.24,5635.3
2012-06-28,3.25,3.54,,3.25,5635.3
2012-06-29,3.25,3.54,,3.26,5635.3
2012-06-30,3.25,,,,5635.3
2012-07-01,3.25,,,,6938.2
2012-07-02,3.25,3.54,,3.25,6938.2
2012-07-03,3.25,3.54,,3.25,6938.2
2012-07-04,3.25,3.54,,3.25,6938.2
2012-07-05,3.25,3.54,,3.25,6938.2
2012-07-06,3.25,3.54,,3.25,6938.2
2012-07-07,3.25,,,,6938.2
2012-07-08,3.25,,,,6938.2
2012-07-09,3.25,3.54,,3.25,6938.2
2012-07-10,3.25,3.54,,3.29,6938.2
2012-07-11,3.25,3.54,,3.25,6938.2
2012-07-12,3.0,3.27,,3.0,6938.2
2012-07-13,3.0,3.25,,3.0,6938.2
2012-07-14,3.0,,,,6938.2
2012-07-15,3.0,,,,6938.2
2012-07-16,3.0,3.25,,3.01,6938.2
2012-07-17,3.0,3.24,,3.01,6938.2
2012-07-18,3.0,3.23,,3.0,6938.2
2012-07-19,3.0,3.22,,3.01,6938.2
2012-07-20,3.0,3.21,,3.0,6938.2
2012-07-21,3.0,,,,6938.2
2012-07-22,3.0,,,,6938.2
2012-07-23,3.0,3.2,,3.0,6938.2
2012-07-24,3.0,3.2,,3.0,6938.2
2012-07-25,3.0,3.19,,3.01,6938.2
2012-07-26,3.0,3.19,,3.0,6938.2
2012-07-27,3.0,3.2,,3.0,6938.2
2012-07-28,3.0,,,,6938.2
2012-07-29,3.0,,,,6938.2
2012-07-30,3.0,3.2,,3.0,6938.2
2012-07-31,3.0,3.2,,3.02,6938.2
2012-08-01,3.0,3.2,,3.0,2464.7
2012-08-02,3.0,3.2,,2.99,2464.7
2012-08-03,3.0,3.2,,3.0,2464.7
2012-08-04,3.0,,,,2464.7
2012-08-05,3.0,,,,2464.7
2012-08-06,3.0,3.2,,2.99,2464.7
2012-08-07,3.0,3.2,,2.99,2464.7
2012-08-08,3.0,3.2,,2.99,2464.7
2012-08-09,3.0,3.2,,3.0,2464.7
2012-08-10,3.0,3.2,,2.99,2464.7
2012-08-11,3.0,,,,2464.7
2012-08-12,3.0,,,,2464.7
2012-08-13,3.0,3.2,,2.99,2464.7
2012-08-14,3.0,3.2,,3.0,2464.7
2012-08-15,3.0,,,,2464.7
2012-08-16,3.0,3.21,,3.0,2464.7
2012-08-17,3.0,3.21,,2.99,2464.7
2012-08-18,3.0,,,,2464.7
2012-08-19,3.0,,,,2464.7
2012-08-20,3.0,3.21,,2.99,2464.7
2012-08-21,3.0,3.2,,3.0,2464.7
2012-08-22,3.0,3.19,,3.0,2464.7
2012-08-23,3.0,3.19,,3.0,2464.7
2012-08-24,3.0,3.19,,3.0,2464.7
2012-08-25,3.0,,,,2464.7
2012-08-26,3.0,,,,2464.7
2012-08-27,3.0,3.19,,2.99,2464.7
2012-08-28,3.0,3.18,,3.0,2464.7
2012-08-29,3.0,3.18,,3.0,2464.7
2012-08-30,3.0,3.17,,3.0,2464.7
2012-08-31,3.0,3.16,,3.01,2464.7
2012-09-01,3.0,,,,3706.2
2012-09-02,3.0,,,,3706.2
2012-09-03,3.0,3.16,,3.0,3706.2
2012-09-04,3.0,3.16,,3.01,3706.2
2012-09-05,3.0,3.16,,3.0,3706.2
2012-09-06,3.0,3.16,,3.0,3706.2
2012-09-07,3.0,3.16,,3.01,3706.2
2012-09-08,3.0,,,,3706.2
2012-09-09,3.0,,,,3706.2
2012-09-10,3.0,3.15,,2.99,3706.2
2012-09-11,3.0,3.15,,2.99,3706.2
2012-09-12,3.0,3.15,,2.99,3706.2
2012-09-13,3.0,3.15,,2.99,3706.2
2012-09-14,3.0,3.15,,2.99,3706.2
2012-09-15,3.0,,,,3706.2
2012-09-16,3.0,,,,3706.2
2012-09-17,3.0,3.15,,2.99,3706.2
2012-09-18,3.0,3.14,,2.99,3706.2
2012-09-19,3.0,3.13,,2.99,3706.2
2012-09-20,3.0,3.12,,3.0,3706.2
2012-09-21,3.0,3.12,,3.0,3706.2
2012-09-22,3.0,,,,3706.2
2012-09-23,3.0,,,,3706.2
2012-09-24,3.0,3.12,,3.0,3706.2
2012-09-25,3.0,3.11,,2.99,3706.2
2012-09-26,3.0,3.1,,2.99,3706.2
2012-09-27,3.0,3.1,,2.99,3706.2
2012-09-28,3.0,3.09,,3.01,3706.2
2012-09-29,3.0,,,,3706.2
2012-09-30,3.0,,,,3706.2
2012-10-01,3.0,,,,7220.2
2012-10-02,3.0,3.09,,2.99,7220.2
2012-10-03,3.0,,,,7220.2
2012-10-04,3.0,3.09,,3.01,7220.2
2012-10-05,3.0,3.09,,3.0,7220.2
2012-10-06,3.0,,,,7220.2
2012-10-07,3.0,,,,7220.2
2012-10-08,3.0,3.08,,2.99,7220.2
2012-10-09,3.0,3.08,,3.0,7220.2
2012-10-10,3.0,3.08,,3.03,7220.2
2012-10-11,2.75,2.9,,2.75,7220.2
2012-10-12,2.75,2.87,,2.75,7220.2
2012-10-13,2.75,,,,7220.2
2012-10-14,2.75,,,,7220.2
2012-10-15,2.75,2.87,,2.75,7220.2
2012-10-16,2.75,2.87,,2.75,7220.2
2012-10-17,2.75,2.87,,2.75,7220.2
2012-10-18,2.75,2.87,,2.75,7220.2
2012-10-19,2.75,2.87,,2.75,7220.2
2012-10-20,2.75,,,,7220.2
2012-10-21,2.75,,,,7220.2
2012-10-22,2.75,2.87,,2.74,7220.2
2012-10-23,2.75,2.86,,2.74,7220.2
2012-10-24,2.75,2.86,,2.74,7220.2
2012-10-25,2.75,2.85,,2.75,7220.2
2012-10-26,2.75,2.85,,2.74,7220.2
2012-10-27,2.75,,,,7220.2
2012-10-28,2.75,,,,7220.2
2012-10-29,2.75,2.85,,2.74,7220.2
2012-10-30,2.75,2.85,,2.74,7220.2
2012-10-31,2.75,2.85,,2.75,7220.2
2012-11-01,2.75,2.85,,2.75,6848.6
2012-11-02,2.75,2.85,,2.75,6848.6
